dateTime,analogValue
2015-12-20 17:07:40.648411,105
2015-12-20 17:07:40.660504,104
2015-12-20 17:07:40.670666,106
2015-12-20 17:07:40.683432,107
2015-12-20 17:07:40.693837,107
2015-12-20 17:07:40.707351,106
2015-12-20 17:07:40.717487,103
2015-12-20 17:07:40.730185,104
2015-12-20 17:07:40.740567,106
2015-12-20 17:07:40.751097,107
2015-12-20 17:07:40.761508,106
2015-12-20 17:07:40.771916,106
2015-12-20 17:07:40.782297,105
2015-12-20 17:07:40.793295,103
2015-12-20 17:07:40.807180,107
2015-12-20 17:07:40.817602,107
2015-12-20 17:07:40.830296,105
2015-12-20 17:07:40.840953,105
2015-12-20 17:07:40.859271,106
2015-12-20 17:07:40.869627,104
2015-12-20 17:07:40.880615,104
2015-12-20 17:07:40.890907,107
2015-12-20 17:07:40.909576,106
2015-12-20 17:07:40.919753,105
2015-12-20 17:07:40.930029,106
2015-12-20 17:07:40.940245,106
2015-12-20 17:07:40.958718,106
2015-12-20 17:07:40.968931,106
2015-12-20 17:07:40.979184,107
2015-12-20 17:07:40.990967,106
2015-12-20 17:07:41.008353,104
2015-12-20 17:07:41.020219,104
2015-12-20 17:07:41.033026,106
2015-12-20 17:07:41.043416,106
2015-12-20 17:07:41.057024,105
2015-12-20 17:07:41.067174,104
2015-12-20 17:07:41.077564,104
2015-12-20 17:07:41.088163,106
2015-12-20 17:07:41.101231,107
2015-12-20 17:07:41.113860,106
2015-12-20 17:07:41.124102,105
2015-12-20 17:07:41.136639,103
2015-12-20 17:07:41.149805,105
2015-12-20 17:07:41.162532,104
2015-12-20 17:07:41.172784,106
2015-12-20 17:07:41.184145,107
2015-12-20 17:07:41.194401,104
2015-12-20 17:07:41.207125,107
2015-12-20 17:07:41.218269,104
2015-12-20 17:07:41.229051,107
2015-12-20 17:07:41.239382,106
2015-12-20 17:07:41.252457,104
2015-12-20 17:07:41.264124,105
2015-12-20 17:07:41.274324,106
2015-12-20 17:07:41.286687,107
2015-12-20 17:07:41.297258,105
2015-12-20 17:07:41.308957,106
2015-12-20 17:07:41.319218,105
2015-12-20 17:07:41.331497,104
2015-12-20 17:07:41.341943,106
2015-12-20 17:07:41.358537,108
2015-12-20 17:07:41.368907,108
2015-12-20 17:07:41.380583,105
2015-12-20 17:07:41.391241,105
2015-12-20 17:07:41.407355,104
2015-12-20 17:07:41.417517,104
2015-12-20 17:07:41.429745,105
2015-12-20 17:07:41.440425,104
2015-12-20 17:07:41.458428,105
2015-12-20 17:07:41.468767,106
2015-12-20 17:07:41.479070,107
2015-12-20 17:07:41.490336,105
2015-12-20 17:07:41.510658,104
2015-12-20 17:07:41.520790,105
2015-12-20 17:07:41.531290,106
2015-12-20 17:07:41.541495,105
2015-12-20 17:07:41.552617,108
2015-12-20 17:07:41.564898,104
2015-12-20 17:07:41.575008,108
2015-12-20 17:07:41.585217,107
2015-12-20 17:07:41.597699,106
2015-12-20 17:07:41.610134,104
2015-12-20 17:07:41.622993,105
2015-12-20 17:07:41.633236,107
2015-12-20 17:07:41.643944,107
2015-12-20 17:07:41.655122,107
2015-12-20 17:07:41.666296,106
2015-12-20 17:07:41.676722,104
2015-12-20 17:07:41.690482,107
2015-12-20 17:07:41.703210,105
2015-12-20 17:07:41.714171,107
2015-12-20 17:07:41.724626,107
2015-12-20 17:07:41.735202,103
2015-12-20 17:07:41.747509,103
2015-12-20 17:07:41.757763,104
2015-12-20 17:07:41.770505,105
2015-12-20 17:07:41.780911,106
2015-12-20 17:07:41.793476,106
2015-12-20 17:07:41.804700,106
2015-12-20 17:07:41.817336,106
2015-12-20 17:07:41.827808,106
2015-12-20 17:07:41.840436,105
2015-12-20 17:07:41.850845,105
2015-12-20 17:07:41.863619,108
2015-12-20 17:07:41.874080,103
2015-12-20 17:07:41.889437,106
2015-12-20 17:07:41.900811,105
2015-12-20 17:07:41.913549,106
2015-12-20 17:07:41.923908,106
2015-12-20 17:07:41.941590,106
2015-12-20 17:07:41.951880,105
2015-12-20 17:07:41.962211,105
2015-12-20 17:07:41.972807,106
2015-12-20 17:07:41.990666,105
2015-12-20 17:07:42.001037,104
2015-12-20 17:07:42.011326,105
2015-12-20 17:07:42.021792,107
2015-12-20 17:07:42.035941,104
2015-12-20 17:07:42.046896,106
2015-12-20 17:07:42.057020,105
